Variance,Skewness,Kurtosis,Entropy,authentication
3853.404654996094,3.5881315005197005,10.874687665021758,9.222466551774023,0
2764.8467437500017,4.417972678446916,17.51848258750343,8.870663004406023,0
2577.602541937501,4.6072693028908605,19.226930429360454,8.797246236703526,0
2626.3952876865233,4.556124296672855,18.75826860673273,8.816853240627426,0
2548.135769756836,4.638820533416156,19.518655941243367,8.785233623612731,0
2697.750796561524,4.483682905745769,18.10341239927683,8.844912950899548,0
2451.307156558593,4.746226234443339,20.526663468518194,8.744806737401898,0
2546.642937999024,4.640432617097223,19.533614873819776,8.78462153484075,0
2416.8304138710946,4.785924522197933,20.905073532175518,8.730043953245017,0
4229.282589530274,3.37267668561543,9.37494802569388,9.322686431807721,0
3946.590201928712,3.532173307372177,10.476248273312505,9.248117736310215,0
4449.193278670898,3.2580682992516743,8.615009042588696,9.377632889750377,0
4165.227084339843,3.4075495202217594,9.611393732763547,9.306195857619706,0
4431.522585058592,3.2669995993657506,8.673286382255966,9.373309200254324,0
3877.8865751162098,3.573255404263734,10.76815418409998,9.229260256828693,0
6802.28540775,2.35781407772773,3.5592872251310643,9.85177311684945,0
3857.3091903427735,3.5857504619892744,10.857606375656305,9.22355270344832,0
5271.493832964845,2.88707691979163,6.3352131407935275,9.563669725663818,0
4590.771703163086,3.188147623175293,8.164285267158274,9.411728991487363,0
4764.664598589845,3.106016817326472,7.647340469514868,9.45234493093131,0
5049.897167496094,2.979345536570226,6.876499826280924,9.51620611486159,0
4904.672676952149,3.042657630780075,7.257765458144224,9.48410098908692,0
4814.839054467774,3.083038163506377,7.505124317636776,9.463819123086463,0
4840.0554040224615,3.071606023911207,7.434763566127609,9.469545806435416,0
4785.840000000002,3.0962810792528375,7.586956521739117,9.457200449907708,0
4972.154141109377,3.0129441907831462,7.077832696773907,9.499121839871265,0
4860.480670936523,3.062402074923881,7.378306468498089,9.474165107897399,0
4880.5476831210935,3.0534079003731653,7.3232998060612555,9.478686708121222,0
4944.711089170898,3.0249651928616936,7.150414418024781,9.493035027916918,0
5270.491581811524,2.8874831322104804,6.337558838800042,9.563458999712138,0
4961.993934058594,3.017384785127005,7.104610941515947,9.496871782670569,0
4945.389096717773,3.02466717347494,7.148611510296883,9.493185766536438,0
4734.233515819336,3.120106397247071,7.735063930142102,9.445333439647543,0
5115.935663402344,2.9513191858497225,6.710284936764671,9.530538036104643,0
5083.2777385458985,2.9651211071508037,6.791943180071206,9.523470868881551,0
5020.183749902343,2.9921084765601753,6.952713135503245,9.509703949201803,0
4593.5257151162095,3.1868155237060978,8.155793182134163,9.412382853382336,0
3575.688336,3.766339039610262,12.185309761292354,9.142489705068009,0
3891.359043905273,3.5651227634918006,10.710100318767427,9.232982102457008,0
4240.116671484377,3.3668476229818025,9.33566291637821,9.325453179076687,0
3975.219157464843,3.5153362154286008,10.357588707503876,9.255887186932153,0
3992.521728295898,3.505238806449562,10.286699090239942,9.260558088136799,0
3927.4857146865243,3.5435002138161447,10.556393765315079,9.242904362849448,0
4177.140974999999,3.4010097734727482,9.566867479257157,9.309280319831089,0
3648.805981734372,3.7176468650403334,11.820898213144224,9.16408698745872,0
3900.927129750001,3.559369922932349,10.669114248275445,9.235618179160452,0
3666.6947148398444,3.7059351388237647,11.733955253168709,9.169310022418191,0
2980.198326937501,4.221257832082024,15.819017684913842,8.949494953477961,0
3343.1166062490224,3.930701386425458,13.450413389247,9.070963355507542,0
3615.85752975,3.7394232141267074,11.983285974349714,9.15440473964588,0
3910.137341871093,3.5538501158363798,10.629850645830265,9.23815007261545,0
3800.4553944052755,3.6207446274214146,11.109791657001038,9.207636720401869,0
4762.2726006240255,3.1071200920214106,7.654195266243143,9.451795243061648,0
4656.091652499024,3.156829993156205,7.965575605690599,9.427143867544196,0
4495.213515902344,3.2350249300596103,8.465386298107186,9.3888212293842,0
4496.941847381835,3.2341655409092436,8.45982674600478,9.38923941196881,0
4337.055728121091,3.315552763194304,8.992890125525388,9.349928386183239,0
4410.369696014649,3.277752580487823,8.743661978894577,9.368113055848724,0
4561.834948233396,3.202207448758336,8.254132544883365,9.404837504700271,0
5052.259045678712,2.9783351385447654,6.87048019749048,9.516721521860449,0
4723.282167881839,3.125205575967659,7.766909892059347,9.442800389927744,0
4739.707239038087,3.117563436725293,7.719201782006408,9.446597562435775,0
4662.6135609375,3.1537344568024306,7.946041024022925,9.42867236629317,0
4801.879307803709,3.08894369809039,7.541573169972333,9.460865600031608,0
4750.650783975587,3.11249070445643,7.6875983853276875,9.449121024069793,0
4643.042333897458,3.163040625833727,8.004826000674601,9.4240798432151,0
4707.5304915615225,3.132566805248118,7.812974789342414,9.43914785291483,0
4627.923432108398,3.1702646863187325,8.050578181319603,9.420520256898534,0
4183.796179608399,3.397367379933022,9.542105114232957,9.31099985507536,0
4131.556163964845,3.4261672203438915,9.738621821758995,9.297435078827116,0
4095.0265007460944,3.446595148582884,9.87901811823507,9.287856814404009,0
5214.962426405274,2.9101425605007036,6.4689297224375935,9.551729074377215,0
5180.772667491212,2.9242463333872752,6.5512166183289295,9.544452683305769,0
4936.5734136240235,3.028546213669758,7.172092168333425,9.491224389926966,0
5180.772667491212,2.9242463333872757,6.5512166183289295,9.54445268330577,0
5092.709675756836,2.9611234187805633,6.768251901250689,9.525516008736885,0
5086.9836174375,2.9635492607653653,6.782624220982942,9.524274815572028,0
4919.610524756836,3.0360351997815442,7.217509734312564,9.487441664883777,0
4851.972365589843,3.0662299904054633,7.401766354061888,9.472242991440478,0
4840.395975,3.071452147466041,7.433818294173747,9.469622969906265,0
4858.098665484375,3.063472877564587,7.384866071573853,9.473627287593242,0
4808.019049584961,3.086143363258115,7.524280858582104,9.462265724715845,0
4865.584130121093,3.060110146031925,7.364274105847532,9.475316606892328,0
5109.205982308594,2.954154111339518,6.72702651354418,9.529084969879785,0
5047.872502359373,2.980212156406503,6.8816644971930945,9.51576412590412,0
5036.395945464844,2.985132870866306,6.911018256726514,9.513255825068551,0
4990.092666600585,3.005132299235901,7.030820135910853,9.503084610020228,0
4836.308787984375,3.0732997374805895,7.445171276398261,9.468696615046134,0
4745.863623155274,3.1147078658232945,7.701405089421497,9.448017793067429,0
4628.610868280273,3.1699355521797283,8.048491404972992,9.420682331453184,0
4614.514365234373,3.1766974980255234,8.091406993961618,9.417354541360508,0
4643.385831000001,3.162876852759483,8.00378998572173,9.42416059582951,0
4569.417086756837,3.1985122066334926,8.230480335983458,9.406647013336801,0
4626.892239750001,3.1707585250566233,8.053709624219254,9.420277095803112,0
4606.258791234373,3.1806701084183877,8.116662338586229,9.415401415739629,0
4553.560720186523,3.206249145274589,8.280033581574036,9.40285975374658,0
4672.564517030274,3.1490221896637443,7.916340750994642,9.431000842996584,0
3995.3454795615235,3.503596480638804,10.275188299144615,9.261318616740812,0
5402.7255099375,2.8347119807435255,6.0355920137708825,9.590966190070702,0
5578.670276859377,2.7669484005249863,5.656003451167781,9.626679476636227,0
5479.960983178711,2.804631953815084,5.8659603963606255,9.606764735432197,0
5500.466454366211,2.7967346448349315,5.821724673619972,9.61092693263324,0
5425.958282027343,2.82560758581424,5.984058229010969,9.59573881793403,0
5310.212481527344,2.8714582903025945,6.2452727129475,9.571783927990017,0
5306.543819288084,2.872932029025497,6.253738443400559,9.571017297294214,0
5162.315079937502,2.931909418255802,6.596092836857068,9.540507056034121,0
5101.800986109375,2.957279006813737,6.745499124141247,9.52748415457758,0
5099.107650609376,2.9584170199418884,6.752231263881841,9.526901403978343,0
4990.769312686523,3.0048383356894295,7.029053423628822,9.503233841478497,0
5008.354978491211,2.9972162006225225,6.9833049532741125,9.507106063161006,0
5082.603876342772,2.965407082093265,6.793639162528887,9.523324627290181,0
5190.1633544677725,2.920360834078876,6.528507401221866,9.546455401949554,0
5139.137464795898,2.9415814578789936,6.652901473337504,9.535534968687736,0
5218.311518709959,2.9087673009709505,6.460927211197827,9.552439604462526,0
5136.448640405274,2.9427070878663426,6.659525004978812,9.53495689222103,0
4827.450706558592,3.0773108969144216,7.469842356268247,9.46668656411811,0
4780.035784678712,3.098944117815676,7.6034546453443745,9.45587144216802,0
5289.192731170897,2.8799195441328522,6.293936580678363,9.567385247481797,0
5179.430815655274,2.924802267243679,6.554468302473765,9.544166252942192,0
5208.597751464846,2.9127592074078414,6.484166200339153,9.550377674761892,0
5127.035194678712,2.946653764732817,6.682768409214093,9.532930988916153,0
5065.413524437499,2.972718718139451,6.837056577176661,9.519588222342522,0
5166.343500609376,2.93023397025586,6.58627112044142,9.54136924893133,0
5108.869444913086,2.9542960046431888,6.727864883050701,9.529012261114708,0
5069.122365014648,2.971138553009221,6.827664301177723,9.520395295279688,0
5161.643605371092,2.9321888502732047,6.597731453666508,9.540363284917488,0
5064.739123746096,2.973006207362144,6.838765909013837,9.519441411801262,0
4899.91766286621,3.04477111722245,7.270631156272039,9.48303570211964,0
4962.671423437504,3.0170883212763786,7.102821938382332,9.49702194409438,0
4928.772062109374,3.0319863454948517,7.192941199267221,9.489486113405675,0
4797.444026214846,3.0909695048998818,7.5540924802210405,9.459853178310459,0
4906.370654964843,3.041903558846416,7.253177261322486,9.4844811738613,0
4809.383213124022,3.0855217949254468,7.520444746959946,9.462576597493666,0
5133.423324339844,2.9439744786400595,6.666985730884015,9.53430615650521,0
5020.521623358396,2.9919628068617112,6.951841437643809,9.509778075438819,0
5059.005897436525,2.97545218651706,6.853315714249151,9.51819265121735,0
5078.56027639746,2.9671241269325734,6.80382558462539,9.52244672833849,0
4967.751946069336,3.0148667757001713,7.089421675220748,9.498147436616117,0
4963.687619405276,3.016643739308608,7.100139449909813,9.49724714396021,0
4850.270323514648,3.066996782041624,7.406469261053672,9.471858124407285,0
5635.575602569335,2.745597703104373,5.538306747292008,9.63802348865078,0
5731.933020741211,2.710044375211861,5.344340515617439,9.65701140089547,0
5617.500798902343,2.7523503166680414,5.575432265662672,9.634430944207512,0
5637.546469678711,2.7448630192451255,5.534272994419469,9.638414622945206,0
5617.500798902343,2.75235031666804,5.575432265662668,9.634430944207512,0
5562.195329496092,2.7731801161630267,5.6905279566819775,9.623376745580664,0
5566.480037569338,2.77155720880286,5.681529361667099,9.6242365055622,0
5473.673139339845,2.807060978247271,5.879591335598523,9.605485747677493,0
5497.160441124023,2.798005415273209,5.828834303898201,9.61025678115393,0
5445.520857694335,2.8179791531847287,5.941006507783715,9.599743846536997,0
5408.0380524375,2.8326258042967547,6.023768947167829,9.592059086354347,0
5402.0613506835925,2.8349729691685646,6.037071735916429,9.590829494014168,0
5377.473173109376,2.844663518497129,6.092110533468471,9.585758558732051,0
5300.539227905272,2.875346901370497,6.267619803220917,9.569761541582944,0
5344.534675538087,2.857732406234294,6.16663450564165,9.578934005308442,0
5268.486942342773,2.8882959047752137,6.342253233541259,9.563037414545692,0
5254.449345342773,2.8939983329796806,6.3752263512891645,9.560081331311986,0
5239.064552264648,2.9002701365403234,6.411566864907623,9.556833658307777,0
5232.706826871094,2.902868734004717,6.42664688686215,9.555489144076294,0
5153.920187334961,2.935406242903285,6.6166098108755875,9.538708429699382,0
5244.751488902343,2.8979490814166415,6.39810887848356,9.558035114334135,0
5125.690091592775,2.947218463149683,6.686096669530388,9.53264123882358,0
5131.070016249024,2.9449610019064107,6.672795302749613,9.533799735803484,0
5158.957503902342,2.933307123864941,6.604290682916803,9.539787993660429,0
5106.8501138584,2.9551476589995005,6.7328976864902295,9.528575897471418,0
5069.122365014648,2.97113855300922,6.827664301177727,9.52039529527969,0
5051.246842652343,2.97876807949406,6.873059271412728,9.516500665673737,0
5050.234593905273,2.9792011505993075,6.875639495732237,9.516279760698792,0
5277.172392553712,2.8847772355190644,6.321939698569011,9.564863001346772,0
5545.7076819375,2.7794395912623786,5.725284441476775,9.620063070336986,0
5667.7435310302735,2.7336458739172134,5.472819763984603,9.644392936936264,0
5640.1740080068375,2.74388403981723,5.5288996239637225,9.638935897473202,0
5751.217152246095,2.7030172676731463,5.306302349339212,9.660778845727078,0
4862.181951,3.061637697689603,7.373625391914093,9.474549088242322,0
4874.767476249023,3.0559937460349986,7.339097775805026,9.47738596957752,0
5850.949459359375,2.667129706806023,5.113580872927184,9.68009396996671,0
5770.157197359375,2.6961436133004164,5.269190383540629,9.664468652063627,0
5674.302419897462,2.7312192162175264,5.459558407035882,9.64568785456622,0
4960.300121709961,3.0181262104703346,7.109085822328023,9.496496280431916,0
5269.823388975586,2.8877540048686954,6.3391231926351885,9.563318491070625,0
5295.200431561523,2.877496902441248,6.279988423558976,9.568643988906732,0
5261.469264,2.891144266237361,6.3587151681971665,9.56156046523195,0
5285.520548437499,2.881402080538318,6.302477949730543,9.566615235893575,0
5230.029341214842,2.903964297736487,6.433008642528161,9.554922491560776,0
5293.86552927246,2.8780349108591756,6.283084948124186,9.56836440548421,0
4640.637711937499,3.1641875464651052,8.012082829204866,9.423514392252903,0
4823.361203027343,3.079165927462391,7.4812628088453295,9.465757483840688,0
4905.012282714843,3.0425067850690217,7.256847537191028,9.48417703760591,0
4829.835912459962,3.0762298838845865,7.4631902985045855,9.467228129254556,0
5248.764913183594,2.8963129609923586,6.388628768012328,9.558882332684728,0
5148.881727750002,2.9375084419914193,6.62895584677085,9.537627699020323,0
5685.775585839844,2.7269826709821485,5.436434487836923,9.647949933410915,0
5578.670276859377,2.7669484005249863,5.656003451167782,9.626679476636227,0
5395.08645167871,2.83771625696947,6.0526335550688195,9.589393056132515,0
5343.535761996093,2.858130318981619,6.16890892028197,9.578726471842925,0
5327.880147413088,2.8643788915037836,6.204666434092438,9.575469478561475,0
5117.617766170901,2.9506113282896984,6.7061072106315045,9.530900972993901,0
4705.475132592773,3.133529690068962,7.819008318543691,9.43867044997769,0
4669.4767464843735,3.15048300533413,7.925543166899162,9.430278792341444,0
5150.561341280274,2.936807366226218,6.624837506320571,9.53798807237101,0
5005.650385538085,2.998386222089938,6.9903199368187785,9.506511311823868,0
